invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5%,total,payment,cogs,gross_margin_percentage,gross_income,rating,date_time
539-21-7227,B,Mandalay,Normal,Female,Sports And Travel,51.54,5,12.885,270.585,Cash,257.7,4.761904762,12.885,4.2,2019-01-26 17:45:00
213-32-1216,A,Yangon,Normal,Female,Electronic Accessories,66.06,6,19.818,416.178,Cash,396.36,4.761904762,19.818,7.3,2019-01-23 10:28:00
747-58-7183,B,Mandalay,Normal,Male,Fashion Accessories,57.27,3,8.5905,180.4005,Ewallet,171.81,4.761904762,8.5905,6.5,2019-02-09 20:31:00
582-52-8065,B,Mandalay,Normal,Female,Fashion Accessories,54.31,9,24.4395,513.2295,Cash,488.79,4.761904762,24.4395,8.9,2019-02-22 10:49:00
210-57-1719,B,Mandalay,Normal,Female,Health And Beauty,58.24,9,26.208,550.368,Cash,524.16,4.761904762,26.208,9.7,2019-02-05 12:34:00
399-69-4630,C,Naypyitaw,Normal,Male,Electronic Accessories,22.21,6,6.663,139.923,Credit Card,133.26,4.761904762,6.663,8.6,2019-03-07 10:23:00
134-75-2619,A,Yangon,Member,Male,Electronic Accessories,19.32,7,6.762,142.002,Cash,135.24,4.761904762,6.762,6.9,2019-03-25 18:51:00
356-44-8813,B,Mandalay,Normal,Male,Home And Lifestyle,37.48,3,5.622,118.062,Credit Card,112.44,4.761904762,5.622,7.7,2019-01-20 13:45:00
198-66-9832,B,Mandalay,Member,Female,Fashion Accessories,72.04,2,7.204,151.284,Cash,144.08,4.761904762,7.204,9.5,2019-02-04 19:38:00
712-39-0363,A,Yangon,Member,Male,Food And Beverages,41.66,6,12.498,262.458,Ewallet,249.96,4.761904762,12.498,5.6,2019-01-02 15:24:00
218-59-9410,A,Yangon,Member,Female,Home And Lifestyle,72.42,3,10.863,228.123,Ewallet,217.26,4.761904762,10.863,8.2,2019-03-29 16:54:00
174-75-0888,B,Mandalay,Normal,Male,Electronic Accessories,21.58,9,9.711,203.931,Cash,194.22,4.761904762,9.711,7.3,2019-03-14 12:32:00
134-54-4720,B,Mandalay,Normal,Female,Electronic Accessories,42.42,8,16.968,356.328,Ewallet,339.36,4.761904762,16.968,5.7,2019-01-30 13:58:00
760-90-2357,A,Yangon,Member,Male,Electronic Accessories,74.51,6,22.353,469.413,Ewallet,447.06,4.761904762,22.353,5.0,2019-03-20 15:08:00
514-37-2845,B,Mandalay,Normal,Male,Fashion Accessories,99.25,2,9.925,208.425,Cash,198.5,4.761904762,9.925,9.0,2019-03-20 13:02:00
718-57-9773,C,Naypyitaw,Normal,Female,Sports And Travel,49.33,10,24.665,517.965,Credit Card,493.3,4.761904762,24.665,9.4,2019-02-03 16:40:00
651-88-7328,A,Yangon,Normal,Female,Fashion Accessories,65.74,9,29.583,621.243,Cash,591.66,4.761904762,29.583,7.7,2019-01-01 13:55:00
241-11-2261,B,Mandalay,Normal,Female,Fashion Accessories,79.86,7,27.951,586.971,Credit Card,559.02,4.761904762,27.951,5.5,2019-01-10 10:33:00
408-26-9866,C,Naypyitaw,Normal,Female,Sports And Travel,73.98,7,25.893,543.753,Ewallet,517.86,4.761904762,25.893,4.1,2019-03-02 16:42:00
834-83-1826,B,Mandalay,Member,Female,Home And Lifestyle,82.04,5,20.51,430.71,Credit Card,410.2,4.761904762,20.51,7.6,2019-02-25 17:16:00
343-61-3544,B,Mandalay,Member,Male,Sports And Travel,26.67,10,13.335,280.035,Cash,266.7,4.761904762,13.335,8.6,2019-01-29 11:48:00
239-48-4278,A,Yangon,,,,10.13,7,3.5455,,,70.91,4.761904762,3.5455,,2019-03-10 19:35:00
355-34-6244,B,Mandalay,Normal,Male,Food And Beverages,72.39,2,7.239,152.019,Credit Card,144.78,4.761904762,7.239,8.1,2019-01-13 19:55:00
550-84-8664,A,Yangon,Normal,Male,Sports And Travel,85.91,5,21.4775,451.0275,Credit Card,429.55,4.761904762,21.4775,8.6,2019-03-22 14:33:00
339-96-8318,B,Mandalay,Member,Male,Fashion Accessories,81.31,7,28.4585,597.6285,Ewallet,569.17,4.761904762,28.4585,6.3,2019-03-01 19:49:00
458-61-0011,B,Mandalay,Normal,Male,Food And Beverages,60.3,4,12.06,253.26,Cash,241.2,4.761904762,12.06,5.8,2019-02-20 18:43:00
592-34-6155,C,Naypyitaw,Normal,Male,Food And Beverages,31.77,4,6.354,133.434,Ewallet,127.08,4.761904762,6.354,6.2,2019-01-14 14:43:00
797-88-0493,A,Yangon,,,,64.27,4,12.854,,,257.08,4.761904762,12.854,,2019-03-26 13:54:00
207-73-1363,B,Mandalay,Normal,Male,Health And Beauty,69.51,2,6.951,145.971,Ewallet,139.02,4.761904762,6.951,8.1,2019-03-01 12:15:00
390-31-6381,C,Naypyitaw,Normal,Male,Food And Beverages,27.22,3,4.083,85.743,Cash,81.66,4.761904762,4.083,7.3,2019-01-07 12:37:00
443-82-0585,A,Yangon,Member,Female,Health And Beauty,77.68,4,15.536,326.256,Cash,310.72,4.761904762,15.536,8.4,2019-02-01 19:54:00
339-18-7061,C,Naypyitaw,Member,Female,Fashion Accessories,92.98,2,9.298,195.258,Credit Card,185.96,4.761904762,9.298,8.0,2019-02-13 15:06:00
359-90-3665,B,Mandalay,Member,Female,Fashion Accessories,18.08,4,3.616,75.936,Credit Card,72.32,4.761904762,3.616,9.5,2019-01-14 18:03:00
375-72-3056,B,Mandalay,Normal,Male,Sports And Travel,63.06,3,9.459,198.639,Ewallet,189.18,4.761904762,9.459,7.0,2019-01-19 15:58:00
127-47-6963,A,Yangon,Normal,Male,Health And Beauty,51.71,4,10.342,217.182,Credit Card,206.84,4.761904762,10.342,9.8,2019-03-09 13:53:00
278-86-2735,A,Yangon,Normal,Female,Food And Beverages,52.34,3,7.851,164.871,Cash,157.02,4.761904762,7.851,9.2,2019-03-27 14:03:00
695-28-6250,A,Yangon,Normal,Female,Sports And Travel,43.06,5,10.765,226.065,Ewallet,215.3,4.761904762,10.765,7.7,2019-02-04 16:38:00
379-17-6588,C,Naypyitaw,Normal,Male,Fashion Accessories,59.61,10,29.805,625.905,Cash,596.1,4.761904762,29.805,5.3,2019-03-14 11:07:00
227-50-3718,A,Yangon,Normal,Male,Health And Beauty,14.62,5,3.655,76.755,Cash,73.1,4.761904762,3.655,4.4,2019-03-04 12:23:00
302-15-2162,C,Naypyitaw,Member,Male,Health And Beauty,46.53,6,13.959,293.139,Credit Card,279.18,4.761904762,13.959,4.3,2019-03-03 10:54:00
788-07-8452,C,Naypyitaw,Member,Female,Home And Lifestyle,24.24,7,8.484,178.164,Ewallet,169.68,4.761904762,8.484,9.4,2019-01-27 17:38:00
560-49-6611,A,Yangon,Member,Female,Sports And Travel,45.58,1,2.279,47.859,Cash,45.58,4.761904762,2.279,9.8,2019-02-07 14:13:00
880-35-0356,A,Yangon,Member,Female,Sports And Travel,75.2,3,11.28,236.88,Ewallet,225.6,4.761904762,11.28,4.8,2019-02-05 11:51:00
585-11-6748,B,Mandalay,Member,Male,Sports And Travel,96.8,3,14.52,304.92,Cash,290.4,4.761904762,14.52,5.3,2019-03-15 13:05:00
470-31-3286,B,Mandalay,Normal,Male,Health And Beauty,14.82,3,2.223,46.683,Credit Card,44.46,4.761904762,2.223,8.7,2019-03-01 11:30:00
152-68-2907,A,Yangon,Normal,Male,Food And Beverages,52.2,3,7.83,164.43,Credit Card,156.6,4.761904762,7.83,9.5,2019-02-15 13:30:00
123-35-4896,C,Naypyitaw,Normal,Female,Sports And Travel,46.66,9,20.997,440.937,Ewallet,419.94,4.761904762,20.997,5.3,2019-02-17 19:11:00
258-69-7810,C,Naypyitaw,Normal,Female,Fashion Accessories,36.85,5,9.2125,193.4625,Cash,184.25,4.761904762,9.2125,9.2,2019-01-26 18:53:00
334-64-2006,A,Yangon,Member,Female,Home And Lifestyle,70.32,2,7.032,147.672,Ewallet,140.64,4.761904762,7.032,9.6,2019-03-24 14:22:00
219-61-4139,C,Naypyitaw,Normal,Male,Electronic Accessories,83.08,1,4.154,87.234,Ewallet,83.08,4.761904762,4.154,6.4,2019-01-23 17:16:00
881-41-7302,C,Naypyitaw,Normal,Female,Fashion Accessories,64.99,1,3.2495,68.2395,Credit Card,64.99,4.761904762,3.2495,4.5,2019-01-26 10:06:00
373-09-4567,C,Naypyitaw,Normal,Male,Food And Beverages,77.56,10,38.78,814.38,Ewallet,775.6,4.761904762,38.78,6.9,2019-03-14 20:35:00
642-30-6693,B,Mandalay,Normal,Female,Sports And Travel,54.51,6,16.353,343.413,Ewallet,327.06,4.761904762,16.353,7.8,2019-03-17 13:54:00
484-22-8230,C,Naypyitaw,Member,Female,Fashion Accessories,51.89,7,18.1615,381.3915,Cash,363.23,4.761904762,18.1615,4.5,2019-01-08 20:08:00
830-58-2383,B,Mandalay,Normal,Male,Home And Lifestyle,31.75,4,6.35,133.35,Cash,127.0,4.761904762,6.35,8.6,2019-02-08 15:26:00
559-98-9873,A,Yangon,Member,Female,Fashion Accessories,53.65,7,18.7775,394.3275,Ewallet,375.55,4.761904762,18.7775,5.2,2019-02-10 12:56:00
544-32-5024,C,Naypyitaw,Member,Female,Food And Beverages,49.79,4,9.958,209.118,Credit Card,199.16,4.761904762,9.958,6.4,2019-03-28 19:16:00
318-12-0304,A,Yangon,Normal,Male,Fashion Accessories,30.61,1,1.5305,32.1405,Ewallet,30.61,4.761904762,1.5305,5.2,2019-01-23 12:20:00
349-97-8902,B,Mandalay,Member,Male,Food And Beverages,57.89,2,5.789,121.569,Ewallet,115.78,4.761904762,5.789,8.9,2019-01-17 10:37:00
421-95-9805,A,Yangon,Normal,Female,Electronic Accessories,28.96,1,1.448,30.408,Credit Card,28.96,4.761904762,1.448,6.2,2019-02-07 10:18:00
789-23-8625,B,Mandalay,Member,Male,Fashion Accessories,93.22,3,13.983,293.643,Cash,279.66,4.761904762,13.983,7.2,2019-01-24 11:45:00
284-54-4231,C,Naypyitaw,Member,Male,Sports And Travel,80.93,1,4.0465,84.9765,Credit Card,80.93,4.761904762,4.0465,9.0,2019-01-19 16:08:00
443-59-0061,A,Yangon,Member,Male,Food And Beverages,67.45,10,33.725,708.225,Ewallet,674.5,4.761904762,33.725,4.2,2019-02-03 11:25:00
509-29-3912,A,Yangon,Member,Female,Sports And Travel,38.72,9,17.424,365.904,Ewallet,348.48,4.761904762,17.424,4.2,2019-03-20 12:24:00
327-40-9673,B,Mandalay,Member,Male,Sports And Travel,72.6,6,21.78,457.38,Cash,435.6,4.761904762,21.78,6.9,2019-01-13 19:51:00
840-19-2096,C,Naypyitaw,Member,Male,Electronic Accessories,87.91,5,21.9775,461.5275,Ewallet,439.55,4.761904762,21.9775,4.4,2019-03-14 18:10:00
828-46-6863,A,Yangon,Member,Male,Food And Beverages,98.53,6,29.559,620.739,Credit Card,591.18,4.761904762,29.559,4.0,2019-01-23 11:22:00
641-96-3695,C,Naypyitaw,Member,Female,Fashion Accessories,43.46,6,13.038,273.798,Ewallet,260.76,4.761904762,13.038,8.5,2019-02-07 17:55:00
420-97-3340,A,Yangon,Normal,Female,Food And Beverages,71.68,3,10.752,225.792,Credit Card,215.04,4.761904762,10.752,9.2,2019-03-28 15:30:00
436-54-4512,A,Yangon,Member,Female,Food And Beverages,91.61,1,4.5805,96.1905,Cash,91.61,4.761904762,4.5805,9.8,2019-03-20 19:44:00
670-79-6321,B,Mandalay,Member,Female,Home And Lifestyle,94.59,7,33.1065,695.2365,Credit Card,662.13,4.761904762,33.1065,4.9,2019-01-17 15:27:00
598-06-7312,B,Mandalay,Member,Male,Fashion Accessories,91.35,1,4.5675,95.9175,Cash,91.35,4.761904762,4.5675,6.8,2019-02-16 15:42:00
135-13-8269,B,Mandalay,Member,Female,Food And Beverages,78.88,2,7.888,165.648,Cash,157.76,4.761904762,7.888,9.1,2019-01-26 16:04:00
816-57-2053,A,Yangon,Normal,Male,Sports And Travel,60.87,2,6.087,127.827,Ewallet,121.74,4.761904762,6.087,8.7,2019-03-09 12:37:00
856-66-2701,A,Yangon,Member,Male,Home And Lifestyle,53.3,3,7.995,167.895,Ewallet,159.9,4.761904762,7.995,7.5,2019-01-25 14:19:00
308-39-1707,A,Yangon,Normal,Female,Fashion Accessories,12.09,1,0.6045,12.6945,Credit Card,12.09,4.761904762,0.6045,8.2,2019-01-26 18:19:00
149-61-1929,A,Yangon,Normal,Male,Sports And Travel,64.19,10,32.095,673.995,Credit Card,641.9,4.761904762,32.095,6.7,2019-01-19 14:08:00
655-07-2265,A,Yangon,Normal,Male,Electronic Accessories,78.31,3,11.7465,246.6765,Ewallet,234.93,4.761904762,11.7465,5.4,2019-03-05 16:38:00
589-02-8023,A,Yangon,Member,Male,Food And Beverages,83.77,2,8.377,175.917,Credit Card,167.54,4.761904762,8.377,7.0,2019-01-15 10:54:00
420-04-7590,B,Mandalay,Normal,Male,Home And Lifestyle,99.7,3,14.955,314.055,Ewallet,299.1,4.761904762,14.955,4.7,2019-03-18 11:29:00
182-88-2763,B,Mandalay,Member,Male,Food And Beverages,79.91,3,11.9865,251.7165,Credit Card,239.73,4.761904762,11.9865,5.0,2019-03-20 19:28:00
188-55-0967,B,Mandalay,Member,Male,Health And Beauty,66.47,10,33.235,697.935,Credit Card,664.7,4.761904762,33.235,5.0,2019-01-15 15:01:00
610-46-4100,A,Yangon,Normal,Male,Health And Beauty,28.95,7,10.1325,212.7825,Credit Card,202.65,4.761904762,10.1325,6.0,2019-03-03 20:31:00
318-81-2368,C,Naypyitaw,Normal,Female,Electronic Accessories,46.2,1,2.31,48.51,Cash,46.2,4.761904762,2.31,6.3,2019-03-19 12:16:00
364-33-8584,B,Mandalay,Member,Female,Food And Beverages,17.63,5,4.4075,92.5575,Cash,88.15,4.761904762,4.4075,8.5,2019-03-08 15:27:00
665-63-9737,B,Mandalay,Normal,Male,Fashion Accessories,52.42,3,7.863,165.123,Ewallet,157.26,4.761904762,7.863,7.5,2019-02-27 17:36:00
695-09-5146,B,Mandalay,Member,Female,Food And Beverages,98.79,3,14.8185,311.1885,Ewallet,296.37,4.761904762,14.8185,6.4,2019-02-23 20:00:00
155-45-3814,C,Naypyitaw,,,,88.55,8,35.42,,,708.4,4.761904762,35.42,,2019-03-19 15:29:00
794-32-2436,B,Mandalay,Member,Male,Electronic Accessories,55.67,2,5.567,116.907,Ewallet,111.34,4.761904762,5.567,6.0,2019-03-27 15:08:00
131-15-8856,C,Naypyitaw,Member,Female,Food And Beverages,72.52,8,29.008,609.168,Credit Card,580.16,4.761904762,29.008,4.0,2019-03-30 19:26:00
273-84-2164,C,Naypyitaw,Member,Male,Electronic Accessories,12.05,5,3.0125,63.2625,Ewallet,60.25,4.761904762,3.0125,5.5,2019-02-16 15:53:00
706-36-6154,A,Yangon,Member,Male,Home And Lifestyle,19.36,9,8.712,182.952,Ewallet,174.24,4.761904762,8.712,8.7,2019-01-18 18:43:00
778-89-7974,C,Naypyitaw,Normal,Male,Health And Beauty,70.21,6,21.063,442.323,Cash,421.26,4.761904762,21.063,7.4,2019-03-30 14:58:00
574-31-8277,B,Mandalay,Member,Male,Fashion Accessories,33.63,1,1.6815,35.3115,Cash,33.63,4.761904762,1.6815,5.6,2019-03-20 19:55:00
859-71-0933,C,Naypyitaw,Member,Female,Sports And Travel,15.49,2,1.549,32.529,Cash,30.98,4.761904762,1.549,6.3,2019-01-16 15:10:00
740-11-5257,C,Naypyitaw,Normal,Male,Electronic Accessories,24.74,10,12.37,259.77,Cash,247.4,4.761904762,12.37,7.1,2019-02-24 16:44:00
369-82-2676,B,Mandalay,Normal,Male,Electronic Accessories,75.66,5,18.915,397.215,Ewallet,378.3,4.761904762,18.915,7.8,2019-01-15 18:22:00
563-47-4072,B,Mandalay,,,,55.81,6,16.743,,,334.86,4.761904762,16.743,,2019-01-22 11:52:00
742-04-5161,A,Yangon,Member,Male,Home And Lifestyle,72.78,10,36.39,764.19,Cash,727.8,4.761904762,36.39,7.3,2019-02-03 17:24:00
149-15-7606,B,Mandalay,Member,Male,Sports And Travel,37.32,9,16.794,352.674,Ewallet,335.88,4.761904762,16.794,5.1,2019-03-06 15:31:00
133-77-3154,B,Mandalay,Member,Male,Fashion Accessories,60.18,4,12.036,252.756,Credit Card,240.72,4.761904762,12.036,9.4,2019-02-16 18:04:00
169-52-4504,A,Yangon,Normal,Female,Electronic Accessories,15.69,3,2.3535,49.4235,Credit Card,47.07,4.761904762,2.3535,5.8,2019-03-14 14:13:00
250-81-7186,C,Naypyitaw,Normal,Female,Electronic Accessories,99.69,1,4.9845,104.6745,Credit Card,99.69,4.761904762,4.9845,8.0,2019-02-27 10:23:00
562-12-5430,A,Yangon,Member,Female,Fashion Accessories,88.15,3,13.2225,277.6725,Ewallet,264.45,4.761904762,13.2225,7.9,2019-01-18 10:11:00
816-72-8853,A,Yangon,Member,Female,Sports And Travel,27.93,5,6.9825,146.6325,Cash,139.65,4.761904762,6.9825,5.9,2019-01-29 15:48:00
491-38-3499,A,Yangon,Member,Male,Fashion Accessories,55.45,1,2.7725,58.2225,Credit Card,55.45,4.761904762,2.7725,4.9,2019-02-26 17:46:00
322-02-2271,B,Mandalay,Normal,Female,Sports And Travel,42.97,3,6.4455,135.3555,Cash,128.91,4.761904762,6.4455,9.3,2019-02-03 11:46:00
842-29-4695,C,Naypyitaw,Member,Male,Sports And Travel,17.14,7,5.999,125.979,Credit Card,119.98,4.761904762,5.999,7.9,2019-01-16 12:07:00
725-67-2480,B,Mandalay,Member,Female,Fashion Accessories,58.75,6,17.625,370.125,Credit Card,352.5,4.761904762,17.625,5.9,2019-03-24 18:14:00
714-02-3114,C,Naypyitaw,Normal,Female,Sports And Travel,98.8,2,9.88,207.48,Cash,197.6,4.761904762,9.88,7.7,2019-02-21 11:39:00
518-17-2983,A,Yangon,Normal,Female,Fashion Accessories,48.63,4,9.726,204.246,Ewallet,194.52,4.761904762,9.726,7.6,2019-02-04 15:44:00
779-42-2410,B,Mandalay,Member,Male,Food And Beverages,57.74,3,8.661,181.881,Ewallet,173.22,4.761904762,8.661,7.7,2019-02-20 13:06:00
190-14-3147,B,Mandalay,Normal,Female,Health And Beauty,17.97,4,3.594,75.474,Ewallet,71.88,4.761904762,3.594,6.4,2019-02-23 20:43:00
408-66-6712,C,Naypyitaw,Member,Female,Health And Beauty,47.71,6,14.313,300.573,Ewallet,286.26,4.761904762,14.313,4.4,2019-02-16 14:19:00
679-22-6530,B,Mandalay,Normal,Female,Sports And Travel,40.62,2,4.062,85.302,Credit Card,81.24,4.761904762,4.062,4.1,2019-01-17 10:01:00
588-47-8641,A,Yangon,Member,Male,Fashion Accessories,56.04,10,28.02,588.42,Ewallet,560.4,4.761904762,28.02,4.4,2019-01-14 19:30:00
642-61-4706,B,Mandalay,Member,Male,Food And Beverages,93.4,2,9.34,196.14,Cash,186.8,4.761904762,9.34,5.5,2019-03-30 16:34:00
576-31-4774,B,Mandalay,Normal,Female,Health And Beauty,73.41,3,11.0115,231.2415,Ewallet,220.23,4.761904762,11.0115,4.0,2019-03-02 13:10:00
556-41-6224,C,Naypyitaw,Normal,Male,Health And Beauty,33.64,8,13.456,282.576,Credit Card,269.12,4.761904762,13.456,9.3,2019-02-15 17:10:00
811-03-8790,A,Yangon,Normal,Female,Electronic Accessories,45.48,10,22.74,477.54,Credit Card,454.8,4.761904762,22.74,4.8,2019-03-01 10:22:00
242-11-3142,B,Mandalay,Member,Male,Fashion Accessories,83.77,2,8.377,175.917,Cash,167.54,4.761904762,8.377,4.6,2019-02-24 19:57:00
752-23-3760,B,Mandalay,Member,Female,Sports And Travel,64.08,7,22.428,470.988,Credit Card,448.56,4.761904762,22.428,7.3,2019-02-19 19:29:00
274-05-5470,A,Yangon,Member,Female,Food And Beverages,73.47,4,14.694,308.574,Cash,293.88,4.761904762,14.694,6.0,2019-02-23 18:30:00
648-94-3045,C,Naypyitaw,Normal,Male,Health And Beauty,58.95,10,29.475,618.975,Ewallet,589.5,4.761904762,29.475,8.1,2019-02-07 14:27:00
130-67-4723,A,Yangon,Member,Male,Food And Beverages,48.5,6,14.55,305.55,Ewallet,291.0,4.761904762,14.55,9.4,2019-01-11 13:57:00
528-87-5606,B,Mandalay,Member,Female,Electronic Accessories,39.48,1,1.974,41.454,Cash,39.48,4.761904762,1.974,6.5,2019-02-12 19:43:00
320-85-2052,B,Mandalay,Normal,Female,Sports And Travel,34.81,1,1.7405,36.5505,Credit Card,34.81,4.761904762,1.7405,7.0,2019-01-14 10:11:00
370-96-0655,C,Naypyitaw,Normal,Female,Fashion Accessories,49.32,6,14.796,310.716,Ewallet,295.92,4.761904762,14.796,7.1,2019-01-09 13:46:00
105-10-6182,A,Yangon,Member,Male,Fashion Accessories,21.48,2,2.148,45.108,Ewallet,42.96,4.761904762,2.148,6.6,2019-02-27 12:22:00
510-79-0415,B,Mandalay,Member,Female,Sports And Travel,23.08,6,6.924,145.404,Ewallet,138.48,4.761904762,6.924,4.9,2019-01-24 19:20:00
241-96-5076,B,Mandalay,Member,Female,Home And Lifestyle,49.1,2,4.91,103.11,Credit Card,98.2,4.761904762,4.91,6.4,2019-01-08 12:58:00
767-97-4650,B,Mandalay,Member,Female,Sports And Travel,64.83,2,6.483,136.143,Credit Card,129.66,4.761904762,6.483,8.0,2019-01-08 11:59:00
648-83-1321,A,Yangon,Member,Male,Home And Lifestyle,63.56,10,31.78,667.38,Cash,635.6,4.761904762,31.78,4.3,2019-01-16 17:59:00
173-57-2300,C,Naypyitaw,Member,Male,Sports And Travel,72.88,2,7.288,153.048,Cash,145.76,4.761904762,7.288,6.1,2019-03-13 12:51:00
305-03-2383,A,Yangon,Normal,Female,Food And Beverages,67.1,3,10.065,211.365,Cash,201.3,4.761904762,10.065,7.5,2019-02-15 10:36:00
394-55-6384,C,Naypyitaw,,,,70.19,9,31.5855,,,631.71,4.761904762,31.5855,,2019-01-25 13:38:00
266-20-6657,C,Naypyitaw,Member,Male,Food And Beverages,55.04,7,19.264,404.544,Ewallet,385.28,4.761904762,19.264,5.2,2019-03-12 19:39:00
689-05-1884,A,Yangon,Member,Male,Health And Beauty,48.63,10,24.315,510.615,Cash,486.3,4.761904762,24.315,8.8,2019-03-04 12:44:00
196-01-2849,C,Naypyitaw,Member,Female,Fashion Accessories,73.38,7,25.683,539.343,Cash,513.66,4.761904762,25.683,9.5,2019-02-10 13:56:00
372-62-5264,C,Naypyitaw,Normal,Female,Food And Beverages,52.6,9,23.67,497.07,Cash,473.4,4.761904762,23.67,7.6,2019-01-16 14:42:00
800-09-8606,A,Yangon,Member,Female,Home And Lifestyle,87.37,5,21.8425,458.6925,Cash,436.85,4.761904762,21.8425,6.6,2019-01-29 19:45:00
182-52-7000,A,Yangon,Member,Female,Sports And Travel,27.04,4,5.408,113.568,Ewallet,108.16,4.761904762,5.408,6.9,2019-01-01 20:26:00
826-58-8051,B,Mandalay,Normal,Male,Home And Lifestyle,62.19,4,12.438,261.198,Ewallet,248.76,4.761904762,12.438,4.3,2019-01-06 19:46:00
868-06-0466,A,Yangon,Member,Male,Electronic Accessories,69.58,9,31.311,657.531,Credit Card,626.22,4.761904762,31.311,7.8,2019-02-19 19:38:00
626-43-7888,C,Naypyitaw,,,,60.41,8,24.164,,,483.28,4.761904762,24.164,,2019-02-07 12:23:00
176-64-7711,B,Mandalay,Normal,Male,Food And Beverages,32.32,3,4.848,101.808,Credit Card,96.96,4.761904762,4.848,4.3,2019-03-27 19:11:00
191-29-0321,B,Mandalay,Member,Female,Fashion Accessories,19.77,10,9.885,207.585,Credit Card,197.7,4.761904762,9.885,5.0,2019-02-27 18:57:00
729-06-2010,B,Mandalay,Member,Male,Health And Beauty,80.47,9,36.2115,760.4415,Cash,724.23,4.761904762,36.2115,9.2,2019-01-06 11:18:00
186-79-9562,B,Mandalay,Normal,Male,Health And Beauty,71.77,7,25.1195,527.5095,Cash,502.39,4.761904762,25.1195,8.9,2019-03-29 14:06:00
834-45-5519,B,Mandalay,Normal,Female,Electronic Accessories,43.0,4,8.6,180.6,Ewallet,172.0,4.761904762,8.6,7.6,2019-01-31 20:48:00
162-65-8559,C,Naypyitaw,Member,Male,Food And Beverages,68.98,1,3.449,72.429,Cash,68.98,4.761904762,3.449,4.8,2019-01-21 20:13:00
760-27-5490,C,Naypyitaw,,,,15.62,8,6.248,,,124.96,4.761904762,6.248,,2019-01-20 20:37:00
445-30-9252,A,Yangon,Normal,Male,Sports And Travel,25.7,3,3.855,80.955,Ewallet,77.1,4.761904762,3.855,6.1,2019-01-17 17:59:00
786-94-2700,A,Yangon,Member,Male,Food And Beverages,80.62,6,24.186,507.906,Cash,483.72,4.761904762,24.186,9.1,2019-02-28 20:18:00
728-88-7867,C,Naypyitaw,Member,Female,Home And Lifestyle,75.53,4,15.106,317.226,Ewallet,302.12,4.761904762,15.106,8.3,2019-03-19 15:52:00
183-21-3799,C,Naypyitaw,Normal,Female,Electronic Accessories,77.63,9,34.9335,733.6035,Ewallet,698.67,4.761904762,34.9335,7.2,2019-02-19 15:14:00
268-20-3585,C,Naypyitaw,Normal,Female,Health And Beauty,13.85,9,6.2325,130.8825,Ewallet,124.65,4.761904762,6.2325,6.0,2019-02-04 12:50:00
258-92-7466,A,Yangon,Normal,Female,Health And Beauty,35.68,5,8.92,187.32,Credit Card,178.4,4.761904762,8.92,6.6,2019-02-06 18:33:00
857-16-3520,A,Yangon,Member,Female,Fashion Accessories,71.46,7,25.011,525.231,Ewallet,500.22,4.761904762,25.011,4.5,2019-03-28 16:06:00
482-17-1179,A,Yangon,Member,Male,Electronic Accessories,11.94,3,1.791,37.611,Credit Card,35.82,4.761904762,1.791,8.1,2019-01-19 12:47:00
788-21-5741,A,Yangon,Normal,Male,Fashion Accessories,45.38,3,6.807,142.947,Credit Card,136.14,4.761904762,6.807,7.2,2019-02-17 13:34:00
821-14-9046,B,Mandalay,Member,Female,Fashion Accessories,17.48,6,5.244,110.124,Credit Card,104.88,4.761904762,5.244,6.1,2019-01-18 15:04:00
418-05-0656,B,Mandalay,Normal,Female,Fashion Accessories,25.56,7,8.946,187.866,Cash,178.92,4.761904762,8.946,7.1,2019-02-02 20:42:00
776-68-1096,B,Mandalay,Normal,Male,Home And Lifestyle,44.12,3,6.618,138.978,Credit Card,132.36,4.761904762,6.618,7.9,2019-03-18 13:45:00
592-46-1692,C,Naypyitaw,,,,36.77,7,12.8695,,,257.39,4.761904762,12.8695,,2019-01-11 20:10:00
434-35-9162,B,Mandalay,Member,Male,Food And Beverages,23.34,4,4.668,98.028,Ewallet,93.36,4.761904762,4.668,7.4,2019-02-04 18:53:00
149-14-0304,C,Naypyitaw,Member,Female,Health And Beauty,28.5,8,11.4,239.4,Cash,228.0,4.761904762,11.4,6.6,2019-02-06 14:24:00
442-44-6497,C,Naypyitaw,Member,Male,Home And Lifestyle,55.57,3,8.3355,175.0455,Credit Card,166.71,4.761904762,8.3355,5.9,2019-01-08 11:42:00
174-64-0215,B,Mandalay,Normal,Male,Sports And Travel,69.74,10,34.87,732.27,Credit Card,697.4,4.761904762,34.87,8.9,2019-03-05 17:49:00
210-74-9613,C,Naypyitaw,Normal,Male,Fashion Accessories,97.26,4,19.452,408.492,Ewallet,389.04,4.761904762,19.452,6.8,2019-03-16 15:33:00
299-29-0180,B,Mandalay,Member,Female,Home And Lifestyle,52.18,7,18.263,383.523,Cash,365.26,4.761904762,18.263,9.3,2019-03-09 10:54:00
247-11-2470,A,Yangon,Member,Female,Fashion Accessories,22.32,4,4.464,93.744,Credit Card,89.28,4.761904762,4.464,4.4,2019-03-01 16:23:00
635-28-5728,A,Yangon,Normal,Male,Health And Beauty,56.0,3,8.4,176.4,Ewallet,168.0,4.761904762,8.4,4.8,2019-02-28 19:33:00
